year,mileage,tax,mpg,engineSize,price
2017,13530,150,74.3,1.5,12489
2017,22182,125,60.1,2.0,14989
2017,16019,150,57.7,1.0,9989
2018,10585,145,57.7,1.0,14295
2016,35150,0,65.7,1.0,9295
2018,41008,145,56.5,1.0,10795
2017,25352,145,60.1,2.0,16495
2019,9316,145,53.3,1.0,14695
2011,77000,145,47.9,1.6,4495
2011,67000,145,47.9,1.6,4695
2015,38773,20,67.3,2.0,12200
2016,24076,125,58.9,2.0,9800
2016,36421,0,65.7,1.0,7500
2017,21750,160,45.6,1.5,12000
2015,33428,0,65.7,1.0,7100
2017,16612,0,74.3,1.5,11800
2014,39612,20,67.3,1.6,8100
2016,25921,145,47.9,1.6,11000
2017,29301,0,74.3,1.5,10150
2018,29463,150,62.8,1.0,11250
2018,6019,145,65.7,1.0,13495
2018,15080,145,54.3,1.0,13995
2019,11268,145,58.9,1.0,13489
2015,38000,0,74.3,1.5,9489
2019,7199,150,58.9,1.0,11489
2016,33000,125,54.3,1.2,7489
2017,22000,150,51.4,1.0,10789
2017,21899,0,57.7,1.0,9789
2017,20000,150,60.1,1.0,10989
2017,12100,150,60.1,1.0,12299
2017,11256,150,60.1,1.0,10989
2018,11704,150,65.7,1.0,10489
2018,15402,150,65.7,1.0,10489
2019,4030,150,31.0,1.5,22500
2018,3549,150,74.3,1.5,13489
2018,8244,145,54.3,1.0,13799
2017,27858,145,62.8,2.0,15999
2014,31000,165,44.1,1.6,6789
2018,19137,150,65.7,1.0,10489
2018,19510,150,65.7,1.0,10489
2018,8200,150,57.7,1.2,8489
2019,8955,145,45.6,1.5,17289
2016,29712,145,54.3,2.0,14689
2017,6706,145,64.2,1.5,15489
2016,36820,20,68.9,1.5,8489
2016,12416,125,51.4,1.0,10489
2019,13765,145,58.9,1.0,14489
2017,16816,145,64.2,1.5,14489
2019,3916,145,48.7,1.0,15489
2015,28101,125,54.3,1.2,7189
2018,2282,145,48.7,1.0,14289
2017,28492,145,56.5,2.0,19289
2019,12030,145,60.1,1.0,17289
2016,15074,125,54.3,1.2,7999
2016,44162,20,70.6,2.0,9800
2017,30000,145,54.3,2.0,16500
2017,26068,145,65.7,1.0,8600
2015,50000,20,60.1,1.0,8000
2016,29608,125,57.7,2.0,12400
2016,38830,0,65.7,1.0,7250
2018,13649,150,47.9,2.0,23000
2016,36547,125,57.7,2.0,13700
2017,20733,150,51.4,1.0,11500
2017,54000,125,60.1,2.0,12200
2017,20479,145,47.9,1.6,11999
2017,16714,145,74.3,1.5,10999
2019,3211,145,60.1,1.0,16999
2017,20301,145,57.7,1.2,6699
2019,6746,145,34.5,2.3,24999
2019,4800,145,58.9,1.0,11999
2018,25379,145,65.7,1.0,9989
2018,7534,145,57.7,1.0,13989
2015,36638,145,54.3,2.0,12000
2017,14112,145,60.1,1.0,12289
2018,18377,150,65.7,1.0,11489
2018,9610,150,60.1,1.0,11889
2016,19942,0,74.3,1.5,11489
2016,21000,0,65.7,1.0,8289
2018,14826,150,64.2,1.1,9989
2018,23591,150,65.7,1.0,9989
2019,667,145,37.2,2.0,32489
2017,17221,145,65.7,1.0,9989
2017,60420,160,44.1,1.6,7389
2017,60462,125,53.3,1.0,8289
2016,8741,125,54.3,1.2,7389
2019,8002,145,38.7,2.0,22389
2019,2120,145,60.1,1.0,16989
2019,21,145,53.3,1.0,13989
2019,7600,145,46.3,2.0,19989
2017,27252,30,64.2,1.5,14200
2017,27912,0,74.3,1.5,10200
2017,41000,30,54.3,1.0,10900
2018,2331,145,47.9,2.0,18200
2016,61051,145,54.3,2.0,12500
2015,47932,125,58.9,2.0,11000
2017,43234,0,74.3,1.5,10200
2017,51186,125,51.4,1.5,10300
2017,18483,20,60.1,1.0,10700
2018,9028,145,41.5,2.0,17489
2017,23815,145,41.5,2.0,15289
2017,8659,145,65.7,1.0,9589
2017,23447,125,52.3,1.0,8789
2019,15623,145,74.3,1.5,17989
2019,7895,150,40.3,1.5,19989
2015,75000,30,61.4,1.6,5489
2016,20050,125,60.1,2.0,13289
2020,4500,150,58.9,1.0,15250
2017,3960,20,60.1,1.0,10489
2019,8800,150,60.1,1.0,15789
2018,22922,150,65.7,1.0,9989
2017,36971,160,44.1,1.6,7989
2017,45830,20,68.9,1.5,7989
2015,57836,160,44.1,1.6,7349
2017,21181,150,54.3,2.0,18500
2019,12,145,30.7,2.3,35488
2019,12,145,30.7,2.3,35989
2018,29765,145,31.0,1.5,13449
2016,18708,145,47.9,1.6,9489
2017,29094,145,65.7,1.0,7489
2015,33962,125,60.1,2.0,11400
2017,19022,150,44.1,1.6,10800
2019,881,150,60.1,1.0,18000
2017,31902,145,65.7,1.0,8489
2017,7953,150,64.2,1.5,14489
2018,30050,145,48.7,1.5,12489
2017,59630,20,68.9,1.5,8489
2016,39140,125,51.4,2.0,16949
2012,73994,20,68.9,1.4,3989
2009,71672,20,67.3,1.6,3789
2014,12800,0,57.7,1.0,7989
2017,59455,125,60.1,2.0,10589
2017,43839,20,61.4,1.0,8289
2017,54797,20,68.9,1.5,7589
2017,37069,0,57.7,1.0,9489
2016,36335,125,53.3,1.0,8389
2017,43931,20,61.4,1.0,8949
2017,68127,0,57.7,1.0,8489
2017,31856,145,60.1,1.0,9989
2016,31432,20,60.1,1.0,9689
2017,33389,30,64.2,1.5,14000
2014,26358,145,47.9,1.6,8000
2017,21213,150,47.9,2.0,21700
2014,30575,165,42.8,1.6,7700
2016,40249,0,78.5,1.5,9000
2018,23353,150,60.1,2.0,15000
2015,22249,20,60.1,1.0,10500
2018,24716,150,74.3,1.5,13000
2017,35936,125,60.1,2.0,15500
2017,17326,150,54.3,2.0,15700
2014,21155,0,65.7,1.0,8000
2017,19076,165,48.7,2.0,19700
2017,15362,150,74.3,1.5,13000
2018,8607,145,47.9,1.5,18000
2015,55478,20,62.8,1.0,7500
2019,368,150,58.9,1.0,14800
2017,21467,20,68.9,1.5,11200
2018,18605,145,57.7,1.0,12500
2017,18667,150,65.7,1.0,10300
2014,26097,150,47.9,1.6,9700
2017,44901,150,74.3,1.5,10700
2016,23738,160,45.6,1.5,14000
2016,33406,125,60.1,2.0,14800
2019,7559,145,36.7,2.0,18800
2017,9530,125,54.3,1.2,9200
2017,25595,125,60.1,2.0,14300
2018,27516,145,65.7,1.0,10300
2017,25708,0,65.7,1.0,9800
2017,24934,125,52.3,1.0,11000
2018,24518,150,65.7,1.0,10500
2017,27471,150,48.7,2.0,20800
2017,22060,150,65.7,1.0,10000
2018,8970,150,47.9,2.0,24800
2018,10051,150,43.5,0.0,10000
2017,23898,0,74.3,1.5,11200
2017,27804,20,62.8,1.0,9500
2017,10631,150,57.7,1.2,8600
2017,22728,0,65.7,1.0,11000
2017,13601,20,60.1,1.0,11800
2015,20701,165,45.6,1.5,10500
2018,11524,150,54.3,1.5,14000
2018,25535,150,74.3,1.5,13500
2018,20901,150,55.4,1.1,9300
2014,40857,125,57.7,2.0,7800
2019,7892,150,51.4,1.0,18500
2017,30255,165,48.7,2.0,20500
2019,1987,150,48.7,1.0,13300
2018,18582,145,54.3,2.0,17000
2016,28826,20,62.8,1.0,9700
2017,33808,150,54.3,2.0,15000
2015,54764,30,64.2,1.5,9000
2014,37929,125,55.4,2.0,8700
2019,14063,145,58.9,1.0,12500
2018,11941,145,57.7,1.0,13500
2019,13385,145,56.5,1.0,12800
2015,35130,30,57.7,1.2,5000
2016,25060,125,51.4,1.5,12000
2018,11000,145,55.4,1.1,9689
2017,26672,145,47.9,1.6,11989
2018,16556,145,74.3,1.5,17000
2018,17989,145,74.3,1.5,12989
2018,8724,145,80.7,1.5,16289
2019,17522,145,50.4,1.5,18139
2017,21847,145,60.1,1.0,10789
2018,8243,145,58.9,1.5,13000
2019,7956,145,74.3,1.5,17249
2019,9567,145,57.7,1.5,18489
2018,19801,145,65.7,1.0,9999
2017,17161,145,61.4,1.0,10989
2015,36000,30,54.3,1.2,6889
2016,22887,125,54.3,1.2,8189
2016,24121,20,61.4,1.0,10489
2017,20809,145,65.7,1.0,10289
2014,51028,30,57.7,1.2,4200
2015,47361,30,61.4,1.6,8300
2016,31288,125,60.1,2.0,14800
2017,9405,145,54.3,1.2,9400
2017,27823,0,67.3,1.5,12300
2018,24494,145,64.2,1.5,13400
2018,14557,145,74.3,1.5,18000
2019,1080,145,44.1,1.0,17800
2017,28563,125,56.5,2.0,18500
2019,6348,145,60.1,1.0,16000
2018,21979,145,88.3,1.5,11000
2017,1446,150,51.4,1.0,13000
2015,33455,20,68.9,2.0,11000
2019,8497,145,62.8,1.5,16000
2020,4076,145,58.9,1.0,17000
2015,61294,0,74.3,1.5,8700
2017,20409,145,62.8,1.0,10700
2016,19706,125,54.3,1.2,8700
2015,20498,20,61.4,1.0,9800
2015,18896,0,74.3,1.5,10000
2016,44317,0,74.3,1.5,9000
2018,30347,145,64.2,1.1,9400
2017,25524,160,44.8,1.5,10200
2017,12143,145,60.1,2.0,17000
2017,12983,145,57.7,1.0,12000
2016,32560,20,62.8,1.0,8000
2015,36569,145,47.9,1.6,10300
2017,37867,145,47.9,1.6,11700
2018,9738,145,57.7,1.0,13000
2014,34522,30,54.3,1.2,6500
2014,30709,0,65.7,1.0,7000
2017,26247,145,65.7,1.0,10800
2013,32638,30,54.3,1.2,6800
2017,18647,0,65.7,1.0,9800
2018,9127,145,60.1,2.0,17600
2016,27293,125,60.1,2.0,15800
2016,24163,160,45.6,1.5,12000
2016,19873,125,54.3,1.2,8600
2017,32469,145,65.7,1.0,9000
2018,20318,145,47.9,2.0,25500
2014,44720,0,65.7,1.0,7000
2018,31680,145,65.7,1.0,11000
2017,22864,145,41.5,2.0,17500
2018,20867,145,56.5,1.0,11200
2018,17450,145,56.5,1.0,11500
2018,22889,145,58.9,1.0,13800
2017,17933,145,65.7,1.0,10300
2016,26677,0,78.5,1.5,10400
2019,3947,145,51.4,1.0,16400
2017,21786,145,74.3,1.5,11300
2017,25653,145,65.7,1.0,9000
2016,22422,125,54.3,1.2,8400
2017,16686,145,60.1,2.0,15500
2017,12542,145,65.7,1.0,10500
2016,6205,30,57.7,1.2,8100
2016,17586,0,65.7,1.0,10300
2016,56372,125,52.3,2.0,17000
2019,10279,145,38.2,2.0,18000
2015,33259,0,78.5,1.5,9300
2017,20914,0,65.7,1.0,10300
2016,35865,0,65.7,1.0,8200
2016,16158,125,54.3,1.2,8100
2017,24360,0,78.5,1.5,8700
2016,32737,0,65.7,1.0,8000
2015,33399,0,65.7,1.0,7500
2017,8938,145,41.5,2.0,19000
2016,36004,145,47.9,1.6,10700
2017,15920,0,65.7,1.0,9900
2016,11586,145,47.1,1.4,8300
2013,50081,20,58.9,1.0,6000
2014,59674,0,65.7,1.0,5995
2015,36000,155,44.8,1.5,8995
2018,2261,145,45.6,1.0,15800
2016,18100,145,54.3,2.0,15100
2016,17457,0,65.7,1.0,9600
2018,17144,145,60.1,1.0,11900
2018,14005,145,55.4,1.1,10000
2018,14619,145,65.7,1.0,11300
2019,26672,145,60.1,1.0,16000
2014,28892,150,54.3,2.0,14400
2017,19856,30,55.4,1.0,10600
2017,25746,145,74.3,1.5,12700
2018,12518,150,65.7,1.0,11000
2016,20615,20,62.8,1.0,10800
2012,17597,0,80.7,1.4,6500
2019,10956,145,60.1,1.0,12500
2018,16617,145,60.1,1.0,11300
2017,21697,150,51.4,1.0,12500
2014,43914,205,47.9,2.0,10700
2018,15183,145,57.7,1.0,12500
2019,2096,145,64.2,1.0,13200
2015,52210,30,55.4,1.0,7700
2015,34319,30,64.2,1.5,9500
2019,8555,150,60.1,1.0,15500
2013,41398,20,67.3,1.6,7900
2013,42700,30,54.3,1.2,6300
2016,17050,125,54.3,1.2,8600
2014,46683,0,65.7,1.0,7500
2016,19928,125,54.3,1.2,8700
2017,27009,145,60.1,2.0,16100
2016,6071,0,74.3,1.5,11500
2017,16043,145,60.1,1.0,12600
2017,20691,145,60.1,1.0,11700
2016,27036,0,74.3,1.5,9600
2015,33161,160,44.8,1.5,9000
2019,11260,145,60.1,1.0,12500
2019,12910,145,58.9,1.0,13000
2017,29072,125,60.1,2.0,16500
2017,12218,145,65.7,1.0,10300
2016,34318,125,54.3,1.2,8200
2017,47156,20,62.8,1.0,8800
2017,29809,0,65.7,1.0,9500
2018,11704,145,55.4,2.0,21500
2017,32463,0,65.7,1.0,9200
2016,40789,20,62.8,1.0,9000
2016,18139,20,60.1,1.0,9900
2017,17560,145,51.4,1.0,12500
2015,33403,30,61.4,0.0,8500
2017,26762,0,65.7,1.0,10700
2017,30274,30,64.2,2.0,13700
2016,33327,0,65.7,1.0,9000
2018,9816,150,51.4,1.0,15800
2015,46754,125,60.1,2.0,11500
2016,30697,20,68.9,1.5,10000
2016,27958,0,65.7,1.0,10500
2017,28964,125,60.1,2.0,14000
2019,6277,145,29.1,1.5,21000
2017,24579,125,60.1,2.0,14300
2015,36740,125,54.3,1.2,7200
2019,15378,145,38.2,2.0,17200
2019,16127,145,60.1,1.0,11600
2013,40615,200,47.9,2.0,11000
2017,20109,150,65.7,1.0,10000
2016,46008,0,74.3,1.5,10000
2016,25930,125,60.1,2.0,14000
2017,19698,150,65.7,1.0,11000
2016,19030,20,62.8,1.0,10800
2016,16778,125,60.1,2.0,12500
2017,15244,145,65.7,1.0,10500
2019,5731,145,60.1,1.0,18000
2017,7626,20,62.8,1.0,12000
2017,30133,145,60.1,2.0,15800
2019,5242,145,36.7,2.0,19000
2019,5730,145,38.2,2.0,18200
2018,28480,145,65.7,1.0,10300
2019,8607,145,44.1,1.0,17400
2014,38621,150,54.3,2.0,14000
2017,38317,150,65.7,1.0,8800
2015,54146,110,50.4,2.0,10700
2017,23423,145,47.9,1.6,12000
2017,17515,145,47.9,2.0,22000
2019,9427,145,55.4,1.0,14000
2017,24775,125,51.4,1.0,11700
2017,18150,20,64.2,1.5,11000
2017,6794,0,57.7,1.0,12000
2016,29683,125,60.1,2.0,15000
2019,1864,145,60.1,1.0,17700
2017,21057,125,52.3,1.0,10900
2015,34670,20,68.9,1.5,8400
2017,9624,20,67.3,2.0,18300
2017,32333,145,74.3,1.5,12300
2015,31299,125,54.3,1.2,7700
2017,31479,145,74.3,1.5,11000
2015,33011,125,54.3,1.2,8000
2017,36069,145,47.9,1.6,11800
2017,11653,160,44.8,1.5,9400
2017,20784,30,55.4,1.0,11300
2015,47393,0,74.3,1.5,8900
2017,14724,20,60.1,1.0,12300
2018,13198,145,57.7,1.0,12700
2014,38676,30,55.4,1.0,7400
2019,13523,145,60.1,1.0,12400
2018,9518,145,54.3,1.5,18000
2016,6806,150,47.9,1.6,9800
2014,13585,0,65.7,1.0,7500
2015,46794,125,54.3,1.2,6600
2015,40017,150,52.3,2.0,12000
2016,14436,145,46.3,1.5,12000
2017,25292,0,65.7,1.0,11000
2019,9930,145,58.9,1.5,15000
2013,38142,0,65.7,1.0,7000
2016,23647,145,52.3,2.0,17500
2015,54451,0,74.3,1.5,8400
2014,8431,145,47.9,1.6,9300
2016,29984,20,60.1,1.0,10600
2018,28733,145,65.7,1.0,12000
2016,18218,0,74.3,1.5,10800
2019,11716,145,74.3,1.5,18500
2016,13592,30,57.7,1.2,6500
2016,33547,0,74.3,1.5,9300
2018,18883,145,80.7,1.5,14300
2016,10791,125,54.3,1.2,9400
2017,16393,200,41.5,2.0,17600
2018,23908,145,54.3,1.0,11500
2018,26159,145,58.9,1.0,13500
2016,26000,20,61.4,1.0,9300
2019,5111,145,58.9,1.0,13800
2017,16959,145,62.8,1.0,10800
2017,19638,20,62.8,1.0,10000
2016,46894,0,78.5,1.5,8900
2017,19947,145,64.2,2.0,14000
2017,30069,145,48.7,1.5,13500
2015,17953,30,54.3,1.2,6200
2018,16936,145,62.8,1.0,12500
2018,26526,115,56.5,2.0,16500
2017,16166,235,38.2,1.5,16000
2017,39643,20,68.9,1.5,8500
2018,7672,145,58.9,1.5,12500
2017,19133,145,57.7,1.0,11000
2018,29033,145,64.2,1.1,9000
2017,14991,145,65.7,1.0,10300
2017,23041,145,65.7,1.0,10300
2018,12438,145,64.2,1.1,9500
2016,19065,30,57.7,1.2,6600
2016,25929,125,54.3,1.2,8600
2018,30144,145,65.7,1.0,11400
2017,21388,145,74.3,1.5,12700
2018,20536,0,69.0,1.0,12300
2015,51279,145,54.3,2.0,14000
2016,11644,160,48.7,2.0,20000
2017,25591,0,78.5,1.5,10800
2015,15850,30,57.7,1.2,6200
2016,13425,0,65.7,1.0,9100
2019,20986,145,80.7,1.5,14200
2018,16931,145,80.7,1.5,14400
2018,33913,145,65.7,1.0,11700
2017,31804,0,78.5,1.5,10200
2015,32204,30,54.3,1.2,6800
2017,29965,145,54.3,2.0,18400
2015,18659,160,44.1,1.6,9000
2017,27458,145,57.7,1.2,7800
2014,32516,20,67.3,1.6,9000
2015,18810,20,62.8,1.0,9600
2017,12254,150,64.2,1.1,8500
2015,14312,165,44.1,1.6,8000
2014,87489,150,53.3,2.0,7699
2017,21693,150,51.4,1.0,10799
2013,36547,165,51.4,2.0,7000
2017,41600,0,74.3,1.5,10499
2017,90190,0,74.3,1.5,8295
2015,81170,125,57.7,2.0,8000
2016,85810,0,78.5,1.5,8500
2017,99300,20,67.3,2.0,8000
2016,94581,125,51.4,1.5,7000
2015,67331,160,44.8,1.6,7499
2011,92785,200,40.9,1.6,5000
2016,55319,125,58.9,2.0,10500
2017,22186,145,44.8,1.5,9299
2016,80468,30,61.4,2.0,12000
2013,42522,200,47.1,2.0,9000
2018,10200,150,65.7,1.0,10000
2015,88220,0,74.3,1.5,6500
2017,60030,145,74.3,1.5,8295
2017,71480,30,64.2,2.0,10295
2016,35230,150,47.9,1.6,8195
2015,50380,0,74.3,1.5,7695
2016,57420,20,67.3,2.0,11695
2017,19579,140,60.1,1.0,11490
2019,11509,145,40.3,1.5,15990
2017,16744,30,57.7,1.2,8100
2017,29117,0,65.7,1.0,9000
2018,14425,145,55.4,1.1,10000
2019,2220,145,67.3,1.5,16800
2016,18798,0,88.3,1.5,9300
2017,17510,200,41.5,2.0,17000
2017,31779,0,65.7,1.0,10500
2015,18432,30,57.7,1.2,6200
2014,40178,30,54.3,1.2,6300
2018,9961,145,54.3,1.0,14500
2019,273,145,46.3,1.5,22800
2016,25122,0,65.7,1.0,9000
2014,36441,125,60.1,1.6,7650
2017,9633,145,44.8,1.5,9375
2016,27450,20,61.4,1.0,9275
2017,19050,160,44.8,1.5,11495
2019,3323,145,45.6,1.0,17650
2017,18234,145,65.7,1.0,8250
2009,61171,145,49.6,1.2,3895
2016,41818,30,57.7,1.0,7895
2017,25406,125,54.3,1.2,7995
2019,15581,145,34.4,1.5,15750
2017,38955,145,56.5,2.0,14000
2019,5289,145,40.3,1.5,18500
2017,19484,145,60.1,1.0,11375
2018,31718,145,52.3,2.0,18250
2018,25465,145,74.3,1.5,11750
2019,3977,145,56.5,1.0,12350
2018,24451,145,54.3,2.0,17325
2017,18291,0,74.3,1.5,9725
2010,34000,145,48.7,1.4,6295
2016,38886,0,65.7,1.0,8795
2017,24239,30,57.7,1.2,7425
2016,23457,0,65.7,1.0,8500
2018,5400,150,58.9,1.0,14985
2017,13555,145,65.7,1.0,9985
2009,113492,200,42.2,1.6,1999
2006,97556,30,62.8,1.4,1299
2010,87023,30,62.8,1.6,2499
2018,10945,150,39.2,1.5,17369
2009,107000,205,42.2,1.6,2495
2009,98000,145,54.3,1.8,2995
2008,63000,160,45.6,1.3,1795
2008,63000,160,45.6,1.3,1795
2011,137000,145,53.3,2.0,3495
2016,30983,30,58.9,1.5,9750
2014,31358,30,55.4,1.0,6925
2017,21128,0,65.7,1.0,9250
2016,24989,0,65.7,1.0,9689
2016,22526,0,78.5,1.5,10998
2014,31599,30,57.7,1.2,4499
2017,19610,0,65.7,1.0,9850
2016,33896,20,67.3,2.0,14695
2015,24757,20,64.2,1.5,8985
2014,31000,120,55.4,2.0,8695
2014,46000,30,54.3,1.2,6495
2013,23000,145,47.9,1.6,7995
2014,39000,205,47.9,2.0,10495
2017,53204,160,48.7,2.0,16325
2013,33000,0,76.4,1.5,7250
2018,14000,150,51.4,1.5,13750
2015,41000,0,74.3,1.5,8750
2017,16000,200,41.5,2.0,18900
2018,16800,145,58.9,1.0,13000
2016,19500,200,41.5,2.0,16250
2016,38000,20,67.3,2.0,13750
2012,93193,145,47.9,1.6,4499
2011,142963,145,53.3,2.0,3399
2010,89027,30,55.4,1.2,2799
2017,29755,145,51.4,1.0,11500
2009,88733,150,49.6,1.4,3989
2019,4536,150,37.2,2.0,29989
2019,4800,145,45.6,1.5,19000
2018,10150,145,65.7,2.0,16000
2011,68600,200,47.1,2.0,7500
2012,67000,20,68.9,1.6,5250
2016,45000,0,65.7,1.0,7750
2018,3000,145,61.4,1.0,13000
2016,58000,125,53.3,1.0,8000
2013,53000,145,47.9,1.6,6250
2015,38000,125,60.1,2.0,11000
2019,10000,145,60.1,1.0,15500
2015,33700,235,38.2,1.5,13500
2020,100,145,60.1,1.0,20000
2017,17155,145,67.3,2.0,16489
2018,8624,145,55.4,1.0,11989
2017,28405,150,65.7,1.0,8289
2018,15744,150,20.9,5.0,28489
2018,40658,145,60.1,2.0,16489
2017,53628,145,54.3,2.0,12489
2018,10444,145,60.1,1.0,14789
2010,76648,145,49.6,1.4,3689
2016,32780,0,67.3,1.5,9388
2019,14948,145,65.7,1.0,12389
2016,28000,0,65.7,1.0,8000
2018,9000,145,50.4,1.5,14500
2012,52000,125,50.4,1.2,4650
2017,16000,150,54.3,1.2,8800
2016,40000,0,65.7,1.0,8000
2017,19000,125,54.3,1.2,8750
2017,28264,20,68.9,1.5,9989
2019,14413,145,58.9,1.0,13989
2017,29618,145,64.2,1.5,13489
2019,9171,145,53.3,1.0,14989
2019,11623,145,58.9,1.0,12489
2015,51864,20,67.3,1.6,7489
2017,14132,0,74.3,1.5,11689
2019,6760,150,34.5,2.3,24989
2018,13387,150,74.3,1.5,13289
2019,6889,145,60.1,1.0,15489
2017,15337,0,74.3,1.5,10689
2018,9884,145,60.1,1.0,12989
2017,34180,145,65.7,1.0,9489
2015,57547,145,46.3,2.0,9000
2017,25520,125,54.3,1.2,8900
2013,47157,30,54.3,1.2,6489
2017,27590,30,56.5,1.0,9989
2018,17997,145,60.1,1.0,11589
2017,10580,30,64.2,1.5,13989
2017,22798,145,52.3,1.0,9489
2018,10283,145,60.1,1.0,12189
2017,14422,160,45.6,1.5,16989
2017,23139,145,64.2,1.5,13189
2017,24293,145,54.3,2.0,16989
2011,67145,125,50.4,1.2,4489
2019,5529,145,51.4,1.0,16489
2016,17081,125,56.5,2.0,17489
2018,16577,145,65.7,1.0,9789
2018,16086,145,64.2,1.1,9289
2018,17157,145,65.7,1.0,9688
2017,10951,145,64.2,1.1,8889
2018,14085,145,65.7,1.0,9889
2017,28529,145,54.3,2.0,16000
2017,24484,145,70.6,0.0,13000
2017,18116,145,74.3,1.5,12000
2017,20301,145,78.5,1.5,13300
2016,27692,125,53.3,1.0,8800
2014,30226,0,76.4,1.5,8000
2018,26562,145,58.9,1.5,17500
2018,29086,145,74.3,1.5,11989
2017,29307,145,65.7,1.0,9489
2017,16939,0,65.7,1.0,8989
2018,25940,145,57.7,1.2,7989
2017,5561,0,65.7,1.0,9989
2016,25320,125,54.3,1.2,8489
2018,16064,145,51.4,1.0,13989
2013,54581,30,54.3,1.2,5989
2017,21518,145,62.8,1.0,10489
2017,20254,0,74.3,1.5,10289
2015,47610,30,56.5,2.0,10700
2016,30179,145,52.3,2.0,16000
2018,27461,145,64.2,1.1,9500
2019,11151,145,60.1,1.0,12700
2017,11186,0,65.7,1.0,9700
2017,32827,150,54.3,2.0,15000
2019,8230,145,74.3,1.5,18400
2017,27284,145,65.7,1.0,10000
2017,6311,0,65.7,1.0,10000
2015,28192,30,57.7,1.2,5200
2016,18017,125,54.3,1.2,8389
2018,23493,145,88.3,1.5,11188
2017,37566,0,65.7,1.0,9489
2014,30817,125,53.3,1.0,8689
2018,36347,145,60.1,1.0,10189
2018,13496,145,65.7,1.0,10989
2017,35680,145,52.3,2.0,14989
2017,16299,0,74.3,1.5,9989
2018,38284,145,45.6,1.5,14989
2018,33610,145,64.2,1.1,8788
2020,214,145,51.4,1.0,18994
2014,37822,160,50.4,2.0,7890
2014,19391,145,54.3,1.6,9990
2018,28425,145,52.3,2.0,18290
2016,14604,145,52.3,2.0,15799
2018,2332,145,55.4,1.1,9998
2019,8252,145,31.0,1.5,18499
2019,24277,145,37.2,2.0,17299
2016,5313,160,45.6,1.5,13890
2017,34308,145,54.3,2.0,14480
2015,42324,0,88.3,1.5,7299
2017,5607,145,38.2,1.5,13499
2018,19672,145,60.1,1.0,13445
2016,8918,145,54.3,2.0,12899
2016,25648,260,35.8,2.0,17899
2017,14401,145,51.4,2.0,18299
2019,6562,145,34.4,1.5,15899
2017,13374,150,60.1,2.0,16699
2017,18895,145,53.3,1.0,9199
2019,16000,145,45.6,1.5,16499
2012,65000,30,57.7,1.2,3499
2013,84000,20,67.3,1.6,5499
2015,44000,125,60.1,2.0,10199
2015,72000,165,44.8,1.6,6499
2014,74000,0,65.7,1.0,4799
2009,92836,145,49.6,1.4,3495
2017,18020,125,54.3,1.2,7995
2016,28105,0,65.7,1.0,8995
2017,16967,145,74.3,1.5,8495
2019,12632,145,60.1,1.0,13980
2019,3289,145,74.3,1.5,17990
2018,1850,145,60.1,1.0,14990
2017,13879,125,51.4,1.0,10899
2018,5342,150,58.9,1.0,13699
2017,12257,145,74.3,1.5,10280
2018,5093,145,58.9,1.0,12290
2012,95299,0,68.9,1.6,3690
2017,53296,30,64.2,1.5,7994
2016,32501,30,64.2,1.5,8689
2013,71098,20,67.3,1.6,6729
2012,58745,200,40.9,1.6,6650
2013,83772,0,76.4,1.6,4999
2014,66278,30,56.5,1.0,6295
2018,22006,145,40.3,1.5,15000
2017,60000,0,78.5,1.5,9999
2016,51000,30,64.2,1.5,10499
2014,52000,0,65.7,1.0,6499
2016,29000,125,54.3,1.2,7499
2018,10703,145,48.7,1.0,10995
2017,1900,145,48.7,1.5,13995
2008,59750,160,43.5,1.3,1294
2013,35850,165,44.1,1.6,6995
2017,24088,145,64.2,1.5,10290
2016,15695,0,65.7,1.0,8780
2016,36136,125,56.5,2.0,14999
2017,8600,145,57.7,1.0,12199
2015,40700,125,54.3,1.2,6199
2014,47678,145,47.9,2.0,9299
2014,26536,0,65.7,1.0,7599
2017,7365,145,55.4,1.0,13799
2018,10264,145,58.9,1.0,9499
2018,26052,145,57.7,1.0,12610
2014,12945,145,47.9,1.6,8879
2015,14929,0,74.3,1.5,10899
2015,33917,20,60.1,1.0,9000
2016,19934,0,65.7,1.0,10000
2016,40284,125,54.3,1.2,7900
2019,13476,145,35.3,1.5,18800
2017,8511,125,60.1,2.0,16800
2017,15809,150,65.7,1.0,9000
2017,14594,125,60.1,2.0,15700
2017,9392,165,44.1,1.6,10800
2017,9339,150,55.4,1.0,8675
2015,32000,20,60.1,1.0,9200
2015,51950,20,62.8,1.0,7489
2018,6355,145,62.8,1.0,15489
2017,27240,145,53.3,1.0,9989
2017,409,145,57.7,1.2,8289
2018,12229,145,58.9,1.0,10498
2016,17081,30,57.7,1.2,5990
2016,9966,145,52.3,2.0,14498
2017,33553,0,65.7,1.0,8990
2018,14440,145,65.7,1.0,9990
2018,8346,145,56.5,2.0,16475
2013,111810,30,62.8,1.6,3990
2019,1592,150,51.4,1.0,19300
2017,17025,145,78.5,1.5,11000
2016,40148,125,60.1,2.0,12000
2014,54672,20,67.3,1.6,7599
2018,18821,145,56.5,1.0,10999
2018,8839,145,57.7,1.0,12699
2017,9946,150,54.3,2.0,17000
2018,22218,145,54.3,2.0,18869
2016,18435,125,54.3,1.2,7999
2015,33567,125,60.1,2.0,11399
2016,13390,30,57.7,1.0,9611
